,transaction_id,customer_Id,tran_date,prod_sub_cat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,prod_cat,prod_subcat,DOB,Gender,city_code,Age_cmde,Age_cat,age_generation
22319,22894618907,267874,2011-02-03,7,5,3,1211,381.465,4014.465,Flagship store,Books,Fiction,1974-05-06,F,3.0,36,26-40,Gen. Y - [1980-1994]
22320,59882994389,270291,2011-02-03,3,2,1,313,32.865,345.865,MBR,Footwear,Women,1972-10-02,M,8.0,38,26-40,Gen. Y - [1980-1994]
22321,60973463471,273167,2011-02-03,4,1,5,155,81.375,856.375,Flagship store,Clothing,Mens,1972-05-17,M,9.0,38,26-40,Gen. Y - [1980-1994]
22323,26642648908,267665,2011-02-03,12,5,2,456,95.76,1007.76,MBR,Books,Academic,1988-12-27,F,5.0,22,10-25,Gen. Z - [1995-2010]
22324,90764883166,272094,2011-02-03,7,5,1,263,27.615,290.615,Flagship store,Books,Fiction,1971-12-08,F,7.0,39,26-40,Gen. Y - [1980-1994]
22327,65999473350,275062,2011-02-03,12,5,3,1068,336.42,3540.42,MBR,Books,Academic,1977-08-16,F,6.0,33,26-40,Gen. Y - [1980-1994]
22328,77618264637,269078,2011-02-03,10,5,5,686,360.15,3790.15,e-Shop,Books,Non-Fiction,1987-02-25,F,10.0,23,10-25,Gen. Z - [1995-2010]
22329,94055079650,268904,2011-02-03,10,5,4,277,116.34,1224.34,Flagship store,Books,Non-Fiction,1990-05-25,M,5.0,20,10-25,Gen. Z - [1995-2010]
22330,99749033696,269050,2011-02-03,10,6,1,215,22.575,237.575,TeleShop,Home and kitchen,Kitchen,1984-09-15,M,1.0,26,26-40,Gen. Y - [1980-1994]
22331,92909790527,272870,2011-02-03,9,3,5,170,89.25,939.25,MBR,Electronics,Cameras,1990-07-08,F,5.0,20,10-25,Gen. Z - [1995-2010]
22332,91908735468,271702,2011-02-03,11,6,1,750,78.75,828.75,TeleShop,Home and kitchen,Bath,1992-09-02,F,7.0,18,10-25,Gen. Z - [1995-2010]
22333,58665596705,267291,2011-01-03,11,5,3,1094,344.61,3626.61,MBR,Books,Children,1984-07-22,F,4.0,26,26-40,Gen. Y - [1980-1994]
22334,62995330142,272262,2011-01-03,12,6,5,1046,549.15,5779.15,e-Shop,Home and kitchen,Tools,1984-09-17,M,3.0,26,26-40,Gen. Y - [1980-1994]
22336,29067773541,270831,2011-01-03,1,2,5,445,233.625,2458.625,Flagship store,Footwear,Mens,1986-10-11,F,6.0,24,10-25,Gen. Z - [1995-2010]
22338,44393987319,270382,2011-01-03,4,1,5,1183,621.075,6536.075,e-Shop,Clothing,Mens,1982-01-29,F,9.0,28,26-40,Gen. Y - [1980-1994]
22339,30501471458,270632,2011-01-03,1,4,5,847,444.675,4679.675,MBR,Bags,Mens,1975-08-12,F,9.0,35,26-40,Gen. Y - [1980-1994]
22341,93464684850,267903,2011-01-03,11,5,3,143,45.045,474.045,MBR,Books,Children,1990-08-02,M,7.0,20,10-25,Gen. Z - [1995-2010]
22342,91296094258,273269,2011-01-03,1,2,4,510,214.2,2254.2,TeleShop,Footwear,Mens,1982-09-07,M,3.0,28,26-40,Gen. Y - [1980-1994]
22343,77968352532,268090,2011-01-03,4,2,2,145,30.45,320.45,e-Shop,Footwear,Kids,1984-01-20,F,4.0,26,26-40,Gen. Y - [1980-1994]
22344,97432391587,275136,2011-01-03,8,3,1,357,37.485,394.485,e-Shop,Electronics,Personal Appliances,1973-06-04,M,4.0,37,26-40,Gen. Y - [1980-1994]
22347,66849799085,269495,2011-01-03,4,3,1,970,101.85,1071.85,e-Shop,Electronics,Mobiles,1991-05-10,F,6.0,19,10-25,Gen. Z - [1995-2010]
22349,53797529084,269050,2011-02-28,11,5,4,485,203.7,2143.7,e-Shop,Books,Children,1984-09-15,M,1.0,26,26-40,Gen. Y - [1980-1994]
22350,52809323392,268953,2011-02-28,3,1,4,166,69.72,733.72,MBR,Clothing,Kids,1986-09-13,F,5.0,24,10-25,Gen. Z - [1995-2010]
22351,8238484082,272822,2011-02-28,3,2,3,845,266.175,2801.175,e-Shop,Footwear,Women,1975-12-13,F,4.0,35,26-40,Gen. Y - [1980-1994]
22352,8849081499,273635,2011-02-28,6,5,4,560,235.2,2475.2,MBR,Books,DIY,1992-09-14,M,5.0,18,10-25,Gen. Z - [1995-2010]
22354,1236979776,273107,2011-02-28,4,4,3,1215,382.725,4027.725,e-Shop,Bags,Women,1976-09-24,F,5.0,34,26-40,Gen. Y - [1980-1994]
22355,36182350159,272696,2011-02-28,8,3,5,198,103.95,1093.95,MBR,Electronics,Personal Appliances,1990-01-22,M,3.0,21,10-25,Gen. Z - [1995-2010]
22360,95541909516,271249,2011-02-28,12,6,1,865,90.825,955.825,e-Shop,Home and kitchen,Tools,1975-02-22,M,9.0,36,26-40,Gen. Y - [1980-1994]
22361,89140478655,273383,2011-02-28,11,6,1,214,22.47,236.47,Flagship store,Home and kitchen,Bath,1971-11-06,F,6.0,39,26-40,Gen. Y - [1980-1994]
22362,35213514807,274295,2011-02-27,4,3,4,479,201.18,2117.18,e-Shop,Electronics,Mobiles,1971-07-25,F,1.0,39,26-40,Gen. Y - [1980-1994]
22363,62536331729,270298,2011-02-27,12,6,2,173,36.33,382.33,e-Shop,Home and kitchen,Tools,1980-08-08,F,7.0,30,26-40,Gen. Y - [1980-1994]
22364,38391048536,268681,2011-02-27,10,6,4,749,314.58,3310.58,MBR,Home and kitchen,Kitchen,1973-07-29,M,8.0,37,26-40,Gen. Y - [1980-1994]
22365,7813958880,273675,2011-02-27,4,1,5,162,85.05,895.05,e-Shop,Clothing,Mens,1972-12-18,M,7.0,38,26-40,Gen. Y - [1980-1994]
22368,48822346276,271968,2011-02-27,12,5,4,1090,457.8,4817.8,e-Shop,Books,Academic,1977-05-03,M,10.0,33,26-40,Gen. Y - [1980-1994]
22370,7098000351,269216,2011-02-27,4,3,2,828,173.88,1829.88,e-Shop,Electronics,Mobiles,1979-02-26,M,7.0,32,26-40,Gen. Y - [1980-1994]
22371,53455963738,270047,2011-02-27,11,6,2,876,183.96,1935.96,e-Shop,Home and kitchen,Bath,1970-10-06,M,1.0,40,26-40,Gen. Y - [1980-1994]
22372,46093050974,268076,2011-02-27,11,6,5,704,369.6,3889.6,e-Shop,Home and kitchen,Bath,1978-07-08,M,8.0,32,26-40,Gen. Y - [1980-1994]
22373,76849763643,272582,2011-02-27,8,3,1,371,38.955,409.955,MBR,Electronics,Personal Appliances,1989-09-18,F,8.0,21,10-25,Gen. Z - [1995-2010]
22375,69112943975,274075,2011-02-27,7,5,2,1159,243.39,2561.39,e-Shop,Books,Fiction,1985-06-10,M,8.0,25,10-25,Gen. Z - [1995-2010]
22376,84358120460,269879,2011-02-27,12,5,2,1201,252.21,2654.21,TeleShop,Books,Academic,1979-12-17,M,2.0,31,26-40,Gen. Y - [1980-1994]
22377,81448055028,269674,2011-02-27,11,6,5,1074,563.85,5933.85,e-Shop,Home and kitchen,Bath,1975-03-17,F,10.0,35,26-40,Gen. Y - [1980-1994]
22378,96354931366,267995,2011-02-27,6,5,2,1110,233.1,2453.1,TeleShop,Books,DIY,1971-04-06,M,4.0,39,26-40,Gen. Y - [1980-1994]
22379,90474398795,271417,2011-02-27,3,2,1,1084,113.82,1197.82,Flagship store,Footwear,Women,1989-07-22,M,6.0,21,10-25,Gen. Z - [1995-2010]
22380,623079959,269329,2011-02-26,1,2,2,527,110.67,1164.67,e-Shop,Footwear,Mens,1981-07-21,M,4.0,29,26-40,Gen. Y - [1980-1994]
22381,2708053215,269652,2011-02-26,7,5,5,1496,785.4,8265.4,e-Shop,Books,Fiction,1975-01-18,M,10.0,36,26-40,Gen. Y - [1980-1994]
22382,15608922545,270565,2011-02-26,6,5,2,548,115.08,1211.08,e-Shop,Books,DIY,1976-09-14,M,1.0,34,26-40,Gen. Y - [1980-1994]
22383,19535876542,268076,2011-02-26,12,6,4,1256,527.52,5551.52,e-Shop,Home and kitchen,Tools,1978-07-08,M,8.0,32,26-40,Gen. Y - [1980-1994]
22384,62227187906,271331,2011-02-26,4,3,1,519,54.495,573.495,e-Shop,Electronics,Mobiles,1971-06-18,F,9.0,39,26-40,Gen. Y - [1980-1994]
22386,36626708607,275167,2011-02-26,12,5,3,1493,470.295,4949.295,e-Shop,Books,Academic,1987-12-09,F,4.0,23,10-25,Gen. Z - [1995-2010]
22387,20268698282,272400,2011-02-26,12,6,4,373,156.66,1648.66,Flagship store,Home and kitchen,Tools,1979-06-27,M,4.0,31,26-40,Gen. Y - [1980-1994]
22388,23942222312,273299,2011-02-26,4,3,2,496,104.16,1096.16,Flagship store,Electronics,Mobiles,1973-12-28,M,2.0,37,26-40,Gen. Y - [1980-1994]
22389,3554241138,268633,2011-02-26,5,3,4,444,186.48,1962.48,e-Shop,Electronics,Computers,1987-02-06,F,6.0,24,10-25,Gen. Z - [1995-2010]
22390,3735930913,267045,2011-02-26,12,6,1,821,86.205,907.205,Flagship store,Home and kitchen,Tools,1989-05-02,M,8.0,21,10-25,Gen. Z - [1995-2010]
22391,60777021408,270735,2011-02-26,11,6,5,955,501.375,5276.375,e-Shop,Home and kitchen,Bath,1976-08-20,M,6.0,34,26-40,Gen. Y - [1980-1994]
22392,12369327517,272742,2011-02-26,11,6,2,1445,303.45,3193.45,Flagship store,Home and kitchen,Bath,1989-07-28,M,3.0,21,10-25,Gen. Z - [1995-2010]
22393,45733851962,271970,2011-02-26,4,3,2,1319,276.99,2914.99,MBR,Electronics,Mobiles,1977-06-12,M,3.0,33,26-40,Gen. Y - [1980-1994]
22394,22787446332,274358,2011-02-26,6,5,3,931,293.265,3086.265,e-Shop,Books,DIY,1974-05-08,M,4.0,36,26-40,Gen. Y - [1980-1994]
22396,97592011258,266856,2011-02-26,9,3,3,585,184.275,1939.275,e-Shop,Electronics,Cameras,1985-11-10,M,1.0,25,10-25,Gen. Z - [1995-2010]
22397,70426009547,271042,2011-02-26,4,3,4,106,44.52,468.52,e-Shop,Electronics,Mobiles,1990-08-02,M,3.0,20,10-25,Gen. Z - [1995-2010]
22398,68918901404,272796,2011-02-26,3,5,2,846,177.66,1869.66,e-Shop,Books,Comics,1975-02-10,M,3.0,36,26-40,Gen. Y - [1980-1994]
22399,84510137591,273490,2011-02-26,2,6,5,1185,622.125,6547.125,e-Shop,Home and kitchen,Furnishing,1974-07-06,M,4.0,36,26-40,Gen. Y - [1980-1994]
22400,77041043283,270325,2011-02-26,9,3,3,1462,460.53,4846.53,MBR,Electronics,Cameras,1982-03-19,F,3.0,28,26-40,Gen. Y - [1980-1994]
22401,66244633698,270059,2011-02-26,3,2,2,318,66.78,702.78,e-Shop,Footwear,Women,1982-07-14,F,4.0,28,26-40,Gen. Y - [1980-1994]
22402,980796259,270294,2011-02-25,11,6,4,1289,541.38,5697.38,Flagship store,Home and kitchen,Bath,1975-11-26,M,7.0,35,26-40,Gen. Y - [1980-1994]
22403,59855501267,274066,2011-02-25,2,6,1,1197,125.685,1322.685,e-Shop,Home and kitchen,Furnishing,1976-10-26,M,8.0,34,26-40,Gen. Y - [1980-1994]
22405,59981508152,271971,2011-02-25,9,3,4,1284,539.28,5675.28,MBR,Electronics,Cameras,1982-05-04,F,2.0,28,26-40,Gen. Y - [1980-1994]
22406,48456640886,271472,2011-02-25,7,5,3,408,128.52,1352.52,e-Shop,Books,Fiction,1982-09-27,F,5.0,28,26-40,Gen. Y - [1980-1994]
22407,36887501268,268732,2011-02-25,4,1,4,1150,483.0,5083.0,MBR,Clothing,Mens,1970-06-05,M,2.0,40,26-40,Gen. Y - [1980-1994]
22408,39886533126,274268,2011-02-25,1,4,2,873,183.33,1929.33,e-Shop,Bags,Mens,1971-09-21,M,9.0,39,26-40,Gen. Y - [1980-1994]
22409,50293339079,268995,2011-02-25,1,1,1,1141,119.805,1260.805,Flagship store,Clothing,Women,1976-04-07,M,1.0,34,26-40,Gen. Y - [1980-1994]
22410,55674557503,274118,2011-02-25,12,6,2,670,140.7,1480.7,MBR,Home and kitchen,Tools,1984-01-24,F,10.0,27,26-40,Gen. Y - [1980-1994]
22411,32838390961,272920,2011-02-25,12,5,5,389,204.225,2149.225,TeleShop,Books,Academic,1983-01-08,M,3.0,28,26-40,Gen. Y - [1980-1994]
22412,55525467254,268274,2011-02-25,3,2,1,942,98.91,1040.91,Flagship store,Footwear,Women,1989-02-04,M,4.0,22,10-25,Gen. Z - [1995-2010]
22413,54931275728,270152,2011-02-25,6,5,5,931,488.775,5143.775,e-Shop,Books,DIY,1978-05-22,M,7.0,32,26-40,Gen. Y - [1980-1994]
22414,52028028740,271822,2011-02-25,11,5,4,510,214.2,2254.2,e-Shop,Books,Children,1975-09-12,M,9.0,35,26-40,Gen. Y - [1980-1994]
22415,51777868118,273183,2011-02-25,8,3,1,311,32.655,343.655,TeleShop,Electronics,Personal Appliances,1983-04-18,F,6.0,27,26-40,Gen. Y - [1980-1994]
22416,58900723804,271307,2011-02-25,1,2,5,1366,717.15,7547.15,Flagship store,Footwear,Mens,1988-02-06,M,8.0,23,10-25,Gen. Z - [1995-2010]
22417,47286210923,267854,2011-02-25,8,3,5,1008,529.2,5569.2,TeleShop,Electronics,Personal Appliances,1985-08-23,M,10.0,25,10-25,Gen. Z - [1995-2010]
22418,62261522877,270168,2011-02-25,4,1,1,939,98.595,1037.595,e-Shop,Clothing,Mens,1984-09-10,M,7.0,26,26-40,Gen. Y - [1980-1994]
22419,30740385697,270394,2011-02-25,10,3,5,687,360.675,3795.675,TeleShop,Electronics,Audio and video,1978-04-28,F,9.0,32,26-40,Gen. Y - [1980-1994]
22420,12027035813,270172,2011-02-25,3,2,4,844,354.48,3730.48,e-Shop,Footwear,Women,1974-04-06,F,4.0,36,26-40,Gen. Y - [1980-1994]
22421,87653145604,271770,2011-02-25,1,2,5,1404,737.1,7757.1,e-Shop,Footwear,Mens,1977-12-24,F,9.0,33,26-40,Gen. Y - [1980-1994]
22422,74911560529,272926,2011-02-25,11,5,1,132,13.86,145.86,e-Shop,Books,Children,1970-11-07,F,4.0,40,26-40,Gen. Y - [1980-1994]
22425,98603739536,275233,2011-02-25,6,5,3,1480,466.2,4906.2,e-Shop,Books,DIY,1973-03-17,M,5.0,37,26-40,Gen. Y - [1980-1994]
22426,69384450807,267475,2011-02-25,9,3,1,119,12.495,131.495,e-Shop,Electronics,Cameras,1980-01-24,M,3.0,31,26-40,Gen. Y - [1980-1994]
22427,28883459089,274924,2011-02-24,12,6,1,302,31.71,333.71,MBR,Home and kitchen,Tools,1990-07-21,M,9.0,20,10-25,Gen. Z - [1995-2010]
22428,11180697599,271565,2011-02-24,4,3,3,74,23.31,245.31,MBR,Electronics,Mobiles,1975-11-22,M,8.0,35,26-40,Gen. Y - [1980-1994]
22432,39265193468,271972,2011-02-24,4,3,3,480,151.2,1591.2,MBR,Electronics,Mobiles,1989-04-09,M,1.0,21,10-25,Gen. Z - [1995-2010]
22433,36133642880,272736,2011-02-24,3,5,3,173,54.495,573.495,e-Shop,Books,Comics,1970-04-19,F,1.0,40,26-40,Gen. Y - [1980-1994]
22435,16118245250,269014,2011-02-24,12,5,3,974,306.81,3228.81,TeleShop,Books,Academic,1979-11-27,F,3.0,31,26-40,Gen. Y - [1980-1994]
22436,65062181979,271808,2011-02-24,4,2,3,309,97.335,1024.335,e-Shop,Footwear,Kids,1984-11-04,M,10.0,26,26-40,Gen. Y - [1980-1994]
22437,95608465253,271775,2011-02-24,2,6,3,1278,402.57,4236.57,e-Shop,Home and kitchen,Furnishing,1987-11-17,M,1.0,23,10-25,Gen. Z - [1995-2010]
22438,98900549080,270088,2011-02-24,5,3,4,110,46.2,486.2,e-Shop,Electronics,Computers,1986-03-16,F,8.0,24,10-25,Gen. Z - [1995-2010]
22439,74371795453,267322,2011-02-24,3,5,3,1461,460.215,4843.215,e-Shop,Books,Comics,1977-10-01,M,10.0,33,26-40,Gen. Y - [1980-1994]
22440,82881998503,273125,2011-02-24,4,4,3,198,62.37,656.37,MBR,Bags,Women,1991-10-11,M,10.0,19,10-25,Gen. Z - [1995-2010]
22441,85445060964,270877,2011-02-24,6,5,3,1474,464.31,4886.31,TeleShop,Books,DIY,1978-02-10,M,2.0,33,26-40,Gen. Y - [1980-1994]
22442,71282889532,273860,2011-02-24,4,3,3,716,225.54,2373.54,Flagship store,Electronics,Mobiles,1975-06-15,F,4.0,35,26-40,Gen. Y - [1980-1994]
22443,68158806885,268543,2011-02-24,5,3,1,1351,141.855,1492.855,MBR,Electronics,Computers,1977-11-19,M,10.0,33,26-40,Gen. Y - [1980-1994]
22444,26052647921,271811,2011-02-23,7,5,5,1279,671.475,7066.475,e-Shop,Books,Fiction,1990-11-28,M,3.0,20,10-25,Gen. Z - [1995-2010]
22445,46557552371,269451,2011-02-23,10,3,5,1097,575.925,6060.925,MBR,Electronics,Audio and video,1982-02-07,M,4.0,29,26-40,Gen. Y - [1980-1994]
22446,27692840053,270764,2011-02-23,1,1,4,560,235.2,2475.2,TeleShop,Clothing,Women,1971-11-07,M,1.0,39,26-40,Gen. Y - [1980-1994]
22448,31707733726,267844,2011-02-23,3,2,1,103,10.815,113.815,e-Shop,Footwear,Women,1976-10-10,F,10.0,34,26-40,Gen. Y - [1980-1994]
22449,20668227495,266810,2011-02-23,4,1,3,347,109.305,1150.305,e-Shop,Clothing,Mens,1981-08-16,F,3.0,29,26-40,Gen. Y - [1980-1994]
22451,2939344182,268657,2011-02-23,10,5,1,936,98.28,1034.28,TeleShop,Books,Non-Fiction,1971-04-18,F,8.0,39,26-40,Gen. Y - [1980-1994]
22452,53644967937,270586,2011-02-23,9,3,2,431,90.51,952.51,e-Shop,Electronics,Cameras,1971-06-29,M,2.0,39,26-40,Gen. Y - [1980-1994]
22455,18727956164,267161,2011-02-23,4,4,5,668,350.7,3690.7,e-Shop,Bags,Women,1981-08-05,M,9.0,29,26-40,Gen. Y - [1980-1994]
22456,58245642236,272208,2011-02-23,7,5,3,830,261.45,2751.45,Flagship store,Books,Fiction,1986-01-15,M,10.0,25,10-25,Gen. Z - [1995-2010]
22457,72938198508,272290,2011-02-23,4,4,5,203,106.575,1121.575,Flagship store,Bags,Women,1992-04-03,F,4.0,18,10-25,Gen. Z - [1995-2010]
22458,73098940301,269267,2011-02-23,1,1,2,1329,279.09,2937.09,e-Shop,Clothing,Women,1980-11-16,M,7.0,30,26-40,Gen. Y - [1980-1994]
22460,77694487067,271512,2011-02-23,4,2,4,1160,487.2,5127.2,Flagship store,Footwear,Kids,1976-08-17,F,5.0,34,26-40,Gen. Y - [1980-1994]
22461,66361945761,267664,2011-02-23,1,1,1,267,28.035,295.035,e-Shop,Clothing,Women,1971-12-22,F,10.0,39,26-40,Gen. Y - [1980-1994]
22462,98160924678,271405,2011-02-23,2,6,3,1423,448.245,4717.245,Flagship store,Home and kitchen,Furnishing,1982-12-22,F,10.0,28,26-40,Gen. Y - [1980-1994]
22463,89226525698,270504,2011-02-23,11,5,2,119,24.99,262.99,MBR,Books,Children,1987-05-24,F,1.0,23,10-25,Gen. Z - [1995-2010]
22464,82739603161,269573,2011-02-23,5,3,5,451,236.775,2491.775,e-Shop,Electronics,Computers,1986-12-29,M,8.0,24,10-25,Gen. Z - [1995-2010]
22465,99170862666,267479,2011-02-23,3,5,2,899,188.79,1986.79,e-Shop,Books,Comics,1992-11-29,F,9.0,18,10-25,Gen. Z - [1995-2010]
22467,62833158156,272241,2011-02-22,10,6,5,1098,576.45,6066.45,MBR,Home and kitchen,Kitchen,1990-12-02,M,8.0,20,10-25,Gen. Z - [1995-2010]
22468,40386992299,268780,2011-02-22,8,3,5,277,145.425,1530.425,e-Shop,Electronics,Personal Appliances,1978-10-27,M,8.0,32,26-40,Gen. Y - [1980-1994]
22469,57046404,271834,2011-02-22,10,6,4,883,370.86,3902.86,e-Shop,Home and kitchen,Kitchen,1980-12-05,M,9.0,30,26-40,Gen. Y - [1980-1994]
22470,30069428755,271880,2011-02-22,12,6,5,893,468.825,4933.825,Flagship store,Home and kitchen,Tools,1984-01-12,M,10.0,27,26-40,Gen. Y - [1980-1994]
22474,6444268105,272322,2011-02-22,10,3,3,1446,455.49,4793.49,Flagship store,Electronics,Audio and video,1985-12-29,M,4.0,25,10-25,Gen. Z - [1995-2010]
22477,49461690049,267598,2011-02-22,3,2,5,151,79.275,834.275,e-Shop,Footwear,Women,1989-03-21,F,9.0,21,10-25,Gen. Z - [1995-2010]
22478,35250168017,269939,2011-02-22,7,5,3,128,40.32,424.32,e-Shop,Books,Fiction,1977-01-27,M,10.0,34,26-40,Gen. Y - [1980-1994]
22479,34996753797,267904,2011-02-22,1,4,3,1134,357.21,3759.21,e-Shop,Bags,Mens,1990-04-12,M,1.0,20,10-25,Gen. Z - [1995-2010]
22480,17218494399,274334,2011-02-22,2,6,3,596,187.74,1975.74,e-Shop,Home and kitchen,Furnishing,1973-01-02,M,5.0,38,26-40,Gen. Y - [1980-1994]
22481,60363278344,274618,2011-02-22,3,5,2,849,178.29,1876.29,e-Shop,Books,Comics,1992-09-12,F,7.0,18,10-25,Gen. Z - [1995-2010]
22482,94786891680,274152,2011-02-22,6,5,3,375,118.125,1243.125,MBR,Books,DIY,1975-08-05,M,2.0,35,26-40,Gen. Y - [1980-1994]
22484,77289800025,275063,2011-02-22,2,6,1,539,56.595,595.595,TeleShop,Home and kitchen,Furnishing,1978-05-08,F,2.0,32,26-40,Gen. Y - [1980-1994]
22486,90476068683,274422,2011-02-22,1,1,5,1111,583.275,6138.275,Flagship store,Clothing,Women,1980-12-06,F,3.0,30,26-40,Gen. Y - [1980-1994]
22487,72867279665,269069,2011-02-22,3,1,4,424,178.08,1874.08,MBR,Clothing,Kids,1980-08-20,F,9.0,30,26-40,Gen. Y - [1980-1994]
22488,95952920729,267699,2011-02-22,4,2,1,1213,127.365,1340.365,TeleShop,Footwear,Kids,1976-11-24,F,5.0,34,26-40,Gen. Y - [1980-1994]
22489,94925886808,271845,2011-02-22,10,5,1,95,9.975,104.975,Flagship store,Books,Non-Fiction,1989-02-17,F,4.0,22,10-25,Gen. Z - [1995-2010]
22490,66947148630,272441,2011-02-22,9,3,3,1383,435.645,4584.645,MBR,Electronics,Cameras,1992-05-04,F,7.0,18,10-25,Gen. Z - [1995-2010]
22491,86412555539,267051,2011-02-22,3,5,4,501,210.42,2214.42,e-Shop,Books,Comics,1982-11-19,F,10.0,28,26-40,Gen. Y - [1980-1994]
22492,31731258445,273192,2011-02-21,4,4,2,905,190.05,2000.05,TeleShop,Bags,Women,1985-02-28,F,10.0,25,10-25,Gen. Z - [1995-2010]
22493,51570182711,273201,2011-02-21,12,6,4,313,131.46,1383.46,TeleShop,Home and kitchen,Tools,1979-03-27,M,3.0,31,26-40,Gen. Y - [1980-1994]
22494,47059953640,270641,2011-02-21,4,1,2,360,75.6,795.6,e-Shop,Clothing,Mens,1991-04-24,M,3.0,19,10-25,Gen. Z - [1995-2010]
22495,28886882858,270450,2011-02-21,7,5,2,1103,231.63,2437.63,TeleShop,Books,Fiction,1970-04-24,F,3.0,40,26-40,Gen. Y - [1980-1994]
22496,27376832893,274700,2011-02-21,11,5,5,943,495.075,5210.075,TeleShop,Books,Children,1981-02-23,F,9.0,30,26-40,Gen. Y - [1980-1994]
22497,19882725179,274071,2011-02-21,11,5,5,662,347.55,3657.55,MBR,Books,Children,1981-12-02,M,5.0,29,26-40,Gen. Y - [1980-1994]
22498,19211398776,271936,2011-02-21,4,4,4,716,300.72,3164.72,e-Shop,Bags,Women,1977-06-13,F,7.0,33,26-40,Gen. Y - [1980-1994]
22502,7115645059,271722,2011-02-21,1,1,2,179,37.59,395.59,TeleShop,Clothing,Women,1973-03-20,M,6.0,37,26-40,Gen. Y - [1980-1994]
22503,9344075673,270760,2011-02-21,2,6,4,517,217.14,2285.14,Flagship store,Home and kitchen,Furnishing,1972-09-16,F,8.0,38,26-40,Gen. Y - [1980-1994]
22504,29572879555,271042,2011-02-21,11,6,3,312,98.28,1034.28,MBR,Home and kitchen,Bath,1990-08-02,M,3.0,20,10-25,Gen. Z - [1995-2010]
22505,56006959851,269881,2011-02-21,4,1,2,924,194.04,2042.04,TeleShop,Clothing,Mens,1982-11-25,M,10.0,28,26-40,Gen. Y - [1980-1994]
22506,32670460485,266865,2011-02-21,8,3,2,1427,299.67,3153.67,e-Shop,Electronics,Personal Appliances,1984-09-15,M,9.0,26,26-40,Gen. Y - [1980-1994]
22507,28290821119,274288,2011-02-21,11,5,2,560,117.6,1237.6,e-Shop,Books,Children,1987-03-15,M,1.0,23,10-25,Gen. Z - [1995-2010]
22509,64704990484,272386,2011-02-21,8,3,5,931,488.775,5143.775,MBR,Electronics,Personal Appliances,1972-08-03,M,2.0,38,26-40,Gen. Y - [1980-1994]
22510,81624168187,269983,2011-02-21,3,5,5,250,131.25,1381.25,e-Shop,Books,Comics,1987-03-14,F,7.0,23,10-25,Gen. Z - [1995-2010]
22511,95994335195,268271,2011-02-21,3,2,2,260,54.6,574.6,e-Shop,Footwear,Women,1972-08-05,M,3.0,38,26-40,Gen. Y - [1980-1994]
22512,81400627023,266845,2011-02-21,4,1,1,178,18.69,196.69,MBR,Clothing,Mens,1990-05-19,F,1.0,20,10-25,Gen. Z - [1995-2010]
22513,89666429547,270076,2011-02-21,4,2,5,311,163.275,1718.275,Flagship store,Footwear,Kids,1977-08-16,M,2.0,33,26-40,Gen. Y - [1980-1994]
22514,12909848652,272738,2011-02-20,12,5,1,210,22.05,232.05,TeleShop,Books,Academic,1979-10-01,M,4.0,31,26-40,Gen. Y - [1980-1994]
22515,41946637727,268777,2011-02-20,3,5,5,136,71.4,751.4,e-Shop,Books,Comics,1985-07-19,M,1.0,25,10-25,Gen. Z - [1995-2010]
22516,12752127290,270875,2011-02-20,6,5,5,1382,725.55,7635.55,e-Shop,Books,DIY,1989-01-26,M,2.0,22,10-25,Gen. Z - [1995-2010]
22518,54048561728,269532,2011-02-20,10,5,4,287,120.54,1268.54,e-Shop,Books,Non-Fiction,1976-09-10,F,9.0,34,26-40,Gen. Y - [1980-1994]
22519,53023644235,268654,2011-02-20,4,2,2,1488,312.48,3288.48,MBR,Footwear,Kids,1974-04-26,M,9.0,36,26-40,Gen. Y - [1980-1994]
22521,32583343611,275134,2011-02-20,3,5,1,913,95.865,1008.865,e-Shop,Books,Comics,1970-02-09,F,8.0,41,41-60,Gen. X - [1960-1979]
22522,7929857000,268629,2011-02-20,12,6,1,515,54.075,569.075,TeleShop,Home and kitchen,Tools,1971-10-07,F,9.0,39,26-40,Gen. Y - [1980-1994]
22523,56332731706,274930,2011-02-20,3,1,1,814,85.47,899.47,TeleShop,Clothing,Kids,1981-09-21,M,3.0,29,26-40,Gen. Y - [1980-1994]
22524,43909846770,268506,2011-02-20,11,5,1,924,97.02,1021.02,e-Shop,Books,Children,1987-03-17,M,5.0,23,10-25,Gen. Z - [1995-2010]
22525,34958490122,266849,2011-02-20,12,6,4,1155,485.1,5105.1,e-Shop,Home and kitchen,Tools,1979-12-10,M,1.0,31,26-40,Gen. Y - [1980-1994]
22526,4650274249,271807,2011-02-20,1,4,5,1302,683.55,7193.55,MBR,Bags,Mens,1986-02-28,F,10.0,24,10-25,Gen. Z - [1995-2010]
22527,4652249774,270512,2011-02-20,11,5,4,896,376.32,3960.32,Flagship store,Books,Children,1991-01-16,F,4.0,20,10-25,Gen. Z - [1995-2010]
22528,28754632614,274740,2011-02-20,9,3,4,752,315.84,3323.84,TeleShop,Electronics,Cameras,1975-01-12,M,10.0,36,26-40,Gen. Y - [1980-1994]
22529,87670271329,270055,2011-02-20,10,5,5,1344,705.6,7425.6,e-Shop,Books,Non-Fiction,1980-12-16,M,4.0,30,26-40,Gen. Y - [1980-1994]
